screening_date,theater_id,movie_id,screening_time,tickets_sold,revenue
24/04/2024,36,157,16:32,303,1421
19/05/2024,22,425,9:31,448,3312
21/03/2024,54,305,10:57,40,3127
26/03/2024,71,217,12:46,434,3321
20/04/2024,19,206,20:56,240,1799
24/05/2024,51,481,14:18,444,2512
13/04/2024,43,238,16:27,343,1287
08/09/2024,66,41,18:59,226,5242
09/04/2024,10,76,9:44,406,1208
27/07/2024,35,218,9:41,192,2057
24/08/2024,36,578,17:21,288,1156
28/05/2024,81,531,16:44,246,3529
20/06/2024,69,550,19:48,466,3025
24/07/2024,26,517,11:05,152,4327
11/06/2024,65,567,10:21,194,4223
30/05/2024,39,90,15:13,436,5498
15/07/2024,12,173,17:37,321,4631
15/03/2024,44,520,16:01,132,3199
28/07/2024,11,209,17:21,434,1664
18/03/2024,31,179,15:44,70,1352
15/08/2024,17,121,13:45,53,1525
11/08/2024,46,179,20:37,196,2905
22/07/2024,59,65,17:12,284,2127
29/02/2024,71,284,9:19,465,5231
26/08/2024,79,438,16:39,390,4246
30/07/2024,58,469,11:30,323,3934
06/08/2024,83,444,12:58,122,4803
21/07/2024,32,519,9:20,77,2286
22/03/2024,61,373,16:45,59,3668
01/05/2024,67,447,10:22,465,3777
27/07/2024,33,335,10:56,457,5497
16/07/2024,14,91,15:01,406,2711
28/07/2024,6,342,18:54,285,4512
05/09/2024,65,142,17:55,98,1058
11/08/2024,43,278,10:15,388,3556
03/07/2024,79,249,16:51,296,3467
21/08/2024,34,370,19:33,84,2974
06/07/2024,1,360,18:07,376,4697
28/05/2024,14,119,11:42,123,4233
27/05/2024,76,192,12:53,252,1885
19/08/2024,55,277,13:56,171,4161
28/07/2024,4,231,11:59,342,2521
05/04/2024,35,494,14:26,395,1961
31/08/2024,66,539,9:26,230,3994
19/03/2024,81,296,16:18,189,1050
18/04/2024,62,566,19:20,249,4910
27/05/2024,57,434,12:10,288,2362
16/06/2024,9,368,18:07,49,5803
02/04/2024,20,333,17:53,325,1545
02/08/2024,47,195,15:57,426,5143
19/04/2024,37,374,17:22,375,2134
12/06/2024,9,221,13:32,218,1351
13/03/2024,25,370,15:49,264,1151
28/02/2024,29,525,12:43,266,1435
29/07/2024,1,329,20:43,60,3794
16/04/2024,52,283,15:47,241,2004
07/08/2024,14,358,11:38,397,2000
18/07/2024,75,472,15:30,153,4775
29/05/2024,18,128,9:22,312,3679
03/05/2024,30,51,20:00,445,1063
14/06/2024,39,365,12:52,427,3787
06/09/2024,33,180,14:02,126,3538
02/09/2024,21,248,14:14,328,2502
06/03/2024,15,385,11:52,372,5401
25/05/2024,59,527,20:43,424,2815
19/06/2024,83,522,20:43,46,3904
05/05/2024,7,492,9:23,113,2357
19/03/2024,1,17,13:08,358,2858
17/06/2024,61,465,16:12,448,5272
24/03/2024,20,214,10:10,367,2376
01/04/2024,8,208,11:14,367,5698
04/05/2024,13,232,9:56,344,1475
11/09/2024,81,464,13:10,118,5075
15/05/2024,78,396,13:35,101,3553
29/03/2024,64,371,13:14,144,1583
22/02/2024,54,142,9:08,386,2484
29/08/2024,35,155,9:51,76,1224
04/07/2024,4,520,14:52,415,4181
15/09/2024,19,457,16:32,182,3741
27/06/2024,6,66,16:44,242,4698
15/07/2024,27,74,12:24,331,4860
08/07/2024,75,182,15:21,299,4654
01/06/2024,55,378,12:54,332,4634
03/09/2024,29,472,11:38,306,3014
23/04/2024,60,319,20:42,32,3780
07/04/2024,73,163,18:45,360,2090
26/02/2024,82,145,17:25,282,1580
07/07/2024,53,92,16:00,219,1166
08/09/2024,4,168,14:28,165,4971
01/03/2024,6,415,16:17,276,5374
02/07/2024,81,112,12:37,466,2839
28/02/2024,12,117,14:59,279,1948
09/06/2024,69,166,12:18,314,5123
28/06/2024,57,29,15:54,110,1222
02/04/2024,45,562,12:19,251,5790
19/05/2024,68,179,13:15,249,4915
04/03/2024,64,71,19:01,239,5483
11/08/2024,54,396,18:26,63,4670
03/04/2024,67,61,12:31,299,4545
23/03/2024,71,253,10:17,147,4361
07/04/2024,27,184,17:05,281,3389
03/08/2024,5,180,16:37,224,1060
26/03/2024,6,29,13:03,289,4455
15/04/2024,13,185,17:44,431,958
19/07/2024,52,154,9:51,237,5770
31/03/2024,9,17,12:27,42,1432
24/03/2024,10,451,11:34,140,4866
24/06/2024,78,333,17:31,290,1222
26/07/2024,72,282,13:51,473,3091
17/06/2024,50,430,18:59,320,3156
23/02/2024,73,288,11:30,277,1896
13/05/2024,30,397,20:00,40,4320
20/03/2024,47,559,18:51,448,1163
27/05/2024,75,373,19:51,386,2599
06/07/2024,15,174,13:03,400,4753
26/02/2024,75,455,14:53,49,4305
24/08/2024,75,200,10:59,200,2752
22/08/2024,72,65,20:17,420,2232
06/09/2024,40,294,14:29,419,4139
11/05/2024,79,391,10:32,70,5054
04/03/2024,17,25,20:48,281,984
02/05/2024,75,350,18:04,321,3493
08/07/2024,17,234,12:07,388,1644
07/04/2024,34,368,11:23,163,3612
08/06/2024,62,117,20:04,241,887
21/06/2024,74,488,12:23,99,1933
04/08/2024,58,460,14:10,406,3621
11/08/2024,11,67,15:29,366,1225
04/03/2024,58,552,15:00,191,4804
20/06/2024,13,303,17:59,342,2421
26/04/2024,27,192,16:45,220,4865
03/05/2024,9,566,14:16,221,4436
04/06/2024,13,65,12:50,111,1891
11/09/2024,20,383,13:08,89,4276
12/08/2024,80,403,10:11,403,3051
29/07/2024,41,145,20:34,112,1445
05/09/2024,31,329,13:56,305,3260
04/08/2024,75,349,17:20,151,1753
20/03/2024,61,496,14:37,401,4520
12/07/2024,49,577,12:39,258,2532
07/05/2024,74,240,18:22,213,5278
14/05/2024,32,294,12:32,270,3117
23/07/2024,6,138,17:02,72,2006
10/08/2024,6,415,19:24,212,1151
08/06/2024,82,316,14:26,39,2377
04/06/2024,16,360,20:44,389,1317
16/07/2024,81,570,15:33,333,3947
31/03/2024,63,200,13:23,265,4058
29/04/2024,1,185,15:22,425,4124
20/06/2024,59,43,20:42,253,5508
23/05/2024,36,449,18:29,374,3738
23/05/2024,8,386,11:09,351,1065
24/04/2024,72,21,20:12,118,5046
01/09/2024,16,59,13:34,174,2207
08/06/2024,53,496,16:23,178,4643
19/05/2024,59,283,18:35,264,2193
18/07/2024,29,523,18:22,158,5038
14/04/2024,59,330,16:39,82,1341
19/05/2024,80,327,12:18,316,970
09/04/2024,58,564,16:40,116,3971
15/09/2024,49,150,18:19,284,4165
30/04/2024,17,268,11:42,194,1079
20/07/2024,75,496,19:12,443,5569
23/03/2024,62,51,20:03,189,1505
14/09/2024,5,154,20:51,46,4820
27/02/2024,60,289,17:38,141,3716
20/04/2024,38,440,11:04,59,1706
04/05/2024,57,267,19:35,255,4606
02/08/2024,42,187,12:26,209,3074
29/03/2024,38,178,10:55,321,4319
13/08/2024,8,581,18:48,261,1958
30/03/2024,3,22,15:05,158,5448
19/05/2024,27,30,13:42,55,2078
24/08/2024,54,444,12:21,341,3901
08/07/2024,41,480,17:09,436,4465
11/09/2024,62,472,15:44,344,1389
14/09/2024,59,95,14:38,279,1157
31/03/2024,51,520,12:54,107,5772
01/05/2024,27,516,12:07,365,1094
23/03/2024,12,98,13:12,381,2782
04/07/2024,4,328,9:09,380,2523
28/05/2024,15,519,10:35,348,4680
27/07/2024,32,356,15:18,274,5292
12/07/2024,46,378,12:32,365,3316
08/06/2024,59,282,17:35,252,943
23/04/2024,50,9,10:32,132,2749
15/07/2024,20,385,15:31,205,3436
26/05/2024,49,272,10:05,397,1392
27/08/2024,82,328,13:56,461,1608
20/05/2024,26,540,11:09,299,5523
08/06/2024,4,332,19:22,401,2302
10/07/2024,52,439,15:16,274,1778
25/06/2024,5,2,14:15,111,3271
17/06/2024,18,304,18:34,240,3979
25/08/2024,1,365,16:33,174,2034
16/07/2024,83,96,15:34,163,2591
02/07/2024,23,68,17:36,29,5323
13/04/2024,50,250,11:11,229,5427
29/07/2024,36,244,14:48,373,4946
11/08/2024,53,95,17:31,241,2202
31/07/2024,1,136,13:38,389,5665
15/08/2024,16,242,10:34,328,2378
02/05/2024,30,289,10:50,417,1696
28/07/2024,12,109,13:36,416,5047
12/09/2024,53,248,15:22,47,4744
12/09/2024,38,520,19:31,77,989
21/05/2024,40,104,16:27,229,1735
08/07/2024,32,493,10:35,277,2740
13/09/2024,58,461,16:51,139,5763
14/05/2024,2,209,15:33,30,1802
27/05/2024,70,484,14:38,461,3482
01/09/2024,44,75,14:10,84,3144
17/09/2024,15,57,13:08,83,4448
24/07/2024,34,394,13:33,98,2615
19/04/2024,43,446,20:01,48,1982
11/08/2024,60,260,13:27,125,2556
31/05/2024,37,367,20:49,371,2516
17/07/2024,36,128,17:08,400,3267
12/06/2024,24,83,13:07,388,3385
16/08/2024,29,224,11:24,325,3711
18/04/2024,68,181,18:27,242,3359
30/06/2024,49,347,17:11,171,4460
02/08/2024,27,58,11:36,398,4941
23/08/2024,59,564,10:22,257,4209
01/05/2024,35,382,12:40,415,2266
20/05/2024,26,64,16:20,97,2265
18/05/2024,17,76,18:57,340,2011
14/08/2024,2,580,18:05,435,3802
20/07/2024,70,9,12:09,65,1572
11/03/2024,41,325,10:47,175,3856
13/09/2024,49,571,9:02,78,5220
11/04/2024,40,559,16:54,131,1502
04/08/2024,30,105,14:43,210,1736
14/07/2024,81,455,18:06,77,5751
27/08/2024,66,76,20:08,119,2387
01/08/2024,27,139,13:20,173,4982
30/07/2024,22,283,17:33,58,4424
11/05/2024,49,263,17:05,459,3255
25/04/2024,25,497,18:22,221,1632
26/02/2024,27,113,14:30,458,2204
23/05/2024,52,407,11:42,355,1726
04/05/2024,29,410,10:46,84,3458
09/09/2024,42,427,12:36,290,5615
27/06/2024,31,186,16:06,410,4891
12/03/2024,11,325,12:53,412,1890
19/03/2024,15,124,16:19,376,1574
22/08/2024,44,525,9:59,342,4878
09/06/2024,53,499,9:55,96,1859
08/08/2024,14,523,18:47,32,5797
15/08/2024,36,388,14:42,348,3990
12/07/2024,24,474,19:11,126,5258
24/02/2024,24,99,10:30,274,4347
06/06/2024,83,248,15:41,244,5726
23/02/2024,7,60,10:55,293,4961
23/06/2024,81,550,14:11,364,2939
13/07/2024,77,206,19:49,264,3798
01/03/2024,43,250,15:11,237,3068
18/06/2024,27,217,11:35,110,1537
09/09/2024,7,233,20:39,410,3473
16/04/2024,45,448,18:51,275,2589
12/07/2024,66,12,9:01,187,1273
13/03/2024,37,518,15:20,331,1038
30/08/2024,22,545,19:19,278,1711
12/05/2024,50,64,9:17,254,2232
30/08/2024,74,274,18:59,100,2179
05/03/2024,75,42,11:52,384,3839
26/03/2024,44,309,18:02,106,2934
11/09/2024,43,71,9:39,377,5348
23/08/2024,6,196,15:30,135,2332
16/05/2024,29,246,11:38,78,1280
01/04/2024,67,406,16:22,298,4648
21/04/2024,23,44,20:37,294,3085
16/04/2024,67,353,14:46,297,1984
17/08/2024,29,277,16:50,369,3850
07/04/2024,42,89,12:00,50,2073
20/05/2024,47,54,17:56,200,4792
09/05/2024,57,297,14:15,83,4213
25/07/2024,34,580,11:32,179,5581
23/05/2024,40,372,10:21,107,5731
23/02/2024,31,427,17:18,288,2143
17/09/2024,33,414,18:34,143,4156
14/09/2024,48,155,19:29,260,5156
29/05/2024,12,300,18:05,43,1786
03/07/2024,72,420,19:46,91,5779
15/04/2024,37,491,17:54,33,1386
19/03/2024,80,265,19:05,158,2218
31/03/2024,42,531,16:09,265,4418
23/08/2024,71,470,19:44,146,2379
09/05/2024,76,510,15:44,372,4245
05/09/2024,59,265,19:26,128,3849
23/02/2024,84,341,20:31,136,1279
12/03/2024,51,309,10:41,353,5504
05/09/2024,31,363,10:14,206,3046
23/04/2024,15,369,16:54,365,2292
16/03/2024,72,150,17:56,145,1630
04/07/2024,13,398,10:02,41,1226
11/06/2024,78,247,11:39,56,2687
27/07/2024,81,225,18:34,441,5335
10/09/2024,55,324,20:11,122,3596
31/03/2024,77,574,12:14,402,2237
03/03/2024,77,485,12:03,55,2789
14/06/2024,28,180,14:23,310,5162
20/03/2024,51,130,14:24,101,2541
30/05/2024,43,451,14:39,206,3016
28/05/2024,80,480,16:25,342,1075
19/08/2024,52,572,15:48,247,1130
16/06/2024,60,476,20:41,281,891
21/08/2024,15,236,19:45,162,2156
27/02/2024,3,266,16:00,105,3962
07/05/2024,22,566,20:53,300,3050
30/08/2024,42,527,19:21,127,5533
06/08/2024,82,556,14:26,203,1785
20/04/2024,82,5,10:50,243,1467
22/03/2024,7,64,13:39,471,4924
15/06/2024,32,300,18:37,316,5138
26/07/2024,54,408,14:40,61,3476
26/04/2024,66,543,19:08,82,5308
23/03/2024,21,30,11:29,35,2960
09/09/2024,72,454,14:57,226,2685
24/08/2024,38,225,10:07,303,985
16/04/2024,28,197,20:33,261,4402
21/07/2024,76,164,14:10,233,2965
07/09/2024,23,517,20:51,365,4665
16/09/2024,9,393,13:00,61,1453
06/08/2024,32,223,15:51,84,1324
12/06/2024,56,558,10:58,30,5611
09/07/2024,22,506,13:19,236,5184
27/06/2024,49,27,15:50,381,1055
15/07/2024,16,31,13:10,69,3962
31/08/2024,63,485,17:34,452,3633
26/06/2024,65,31,9:31,221,4695
18/04/2024,70,46,15:37,375,5432
15/07/2024,24,439,20:54,76,3256
19/03/2024,79,306,11:43,195,5811
07/04/2024,53,426,17:22,161,5387
28/02/2024,52,60,19:42,364,5284
25/07/2024,54,525,16:27,372,1463
14/08/2024,21,523,17:10,190,1720
01/05/2024,47,418,10:04,210,1867
25/06/2024,69,315,13:09,318,1657
24/06/2024,13,17,9:18,37,5394
26/03/2024,20,47,15:07,421,3441
15/07/2024,71,365,9:35,304,4980
14/04/2024,37,424,18:19,400,1995
21/05/2024,68,38,13:09,111,5213
06/03/2024,50,568,17:46,164,972
18/04/2024,54,27,15:05,61,1569
07/03/2024,44,142,17:49,303,907
20/06/2024,12,207,18:57,326,2226
21/04/2024,71,293,10:41,333,2004
15/06/2024,27,150,16:10,349,3892
16/08/2024,46,258,9:54,173,4286
18/04/2024,1,180,15:35,283,2371
01/06/2024,65,21,20:59,303,1180
13/04/2024,54,414,9:10,455,926
17/08/2024,14,514,11:44,113,5203
24/07/2024,23,331,17:16,173,3309
28/03/2024,79,52,14:00,318,3191
16/09/2024,72,291,14:39,236,4938
14/05/2024,23,562,15:41,427,3904
15/07/2024,21,298,19:38,57,920
20/08/2024,18,277,19:38,271,4596
30/04/2024,2,229,15:38,303,5515
28/02/2024,44,448,20:42,178,4582
08/09/2024,76,202,13:13,249,2988
05/07/2024,3,560,12:00,333,2862
26/02/2024,68,466,15:20,190,5417
27/06/2024,22,415,20:17,424,3871
25/05/2024,7,418,14:31,425,5045
26/06/2024,52,431,16:50,162,1845
06/03/2024,82,86,13:40,260,1008
16/07/2024,29,429,12:11,34,1247
05/03/2024,54,200,14:50,153,3251
09/07/2024,49,445,17:37,365,1191
24/08/2024,16,27,11:42,328,1635
08/05/2024,66,196,19:29,38,5105
15/07/2024,1,382,16:19,285,3031
26/04/2024,21,463,11:32,445,3316
14/09/2024,31,189,17:27,325,4610
09/03/2024,12,466,17:19,242,1679
08/03/2024,24,187,9:44,356,5733
07/07/2024,79,80,16:09,421,2413
17/05/2024,30,559,19:42,85,3635
01/07/2024,50,214,17:20,184,4871
10/06/2024,53,421,13:06,88,2934
20/03/2024,41,28,12:15,76,4600
09/03/2024,14,394,18:00,325,883
04/09/2024,46,67,11:43,179,1574
18/06/2024,31,6,12:49,464,3902
18/04/2024,54,314,11:43,432,2798
02/05/2024,1,196,17:25,325,2508
13/06/2024,18,540,12:27,260,1933
15/04/2024,68,242,9:32,156,3980
24/08/2024,55,297,10:16,160,3463
11/03/2024,3,273,11:50,129,5000
09/05/2024,28,562,19:40,403,2946
05/03/2024,4,155,14:14,229,4826
04/09/2024,15,44,15:26,81,4331
28/08/2024,42,436,13:56,331,2856
26/03/2024,29,157,17:34,58,3663
31/07/2024,79,436,13:57,65,4876
06/03/2024,1,120,17:13,379,2315
22/02/2024,21,233,16:01,238,3820
30/06/2024,14,435,20:19,105,1888
10/06/2024,10,333,16:51,218,3252
14/06/2024,41,437,10:30,195,2632
21/04/2024,35,118,11:45,455,2873
10/03/2024,64,357,14:39,350,3362
29/03/2024,12,20,13:47,265,3725
18/08/2024,41,121,12:04,264,3423
31/05/2024,14,307,11:27,149,2679
07/06/2024,37,124,20:46,73,5171
17/07/2024,83,221,10:06,419,1893
06/05/2024,7,89,18:02,465,3446
18/08/2024,40,272,18:35,172,2592
10/04/2024,77,330,15:24,461,4947
27/02/2024,37,509,20:11,213,3391
25/02/2024,3,580,12:33,310,2066
04/07/2024,40,80,10:49,416,3870
22/04/2024,12,131,19:50,179,1338
30/07/2024,64,221,9:23,230,1290
08/08/2024,67,505,17:19,334,3145
25/04/2024,36,124,14:35,393,3599
13/04/2024,48,96,16:53,263,3483
27/02/2024,35,197,17:47,247,1243
29/05/2024,14,368,15:42,188,5579
10/07/2024,82,573,9:46,296,3900
01/05/2024,74,137,16:27,361,1812
02/07/2024,55,481,13:43,33,2660
29/08/2024,26,502,10:48,410,4357
31/03/2024,31,39,19:45,68,4901
27/03/2024,42,579,10:19,192,4386
